id,titre,description,date
16592038,FIFA street : jeu vidéo,Jeu de simulation sportive,2005-02
16592047,UEFA Euro 2004 Portugal : jeu vidéo,Jeu de simulation sportive,2004-05
16593143,Ys. VI. The ark of Napishtim : jeu vidéo,Édité par Falcom,2003-09
16593543,Star wars battlefront : jeu vidéo,Édité par LucasArts,2004-09
16593543,Star wars battlefront : jeu vidéo,"Jeu d'action. - Inspiré de l'univers ""Star wars""",2004-09
16593563,Star wars battlefront II : jeu vidéo,Édité par LucasArts,2005-10
16594525,Formula one 2005 : jeu vidéo,Jeu de pilotage,2005-07
16594525,Formula one 2005 : jeu vidéo,Édité par Sony computer entertainment,2005-07
16594542,Formula one 04 : jeu vidéo,Édité par Sony computer entertainment,2004-07
16649255,Spyro. Enter the dragonfly : jeu vidéo,Édité par Universal interactive studios,2002-11
16654432,Super monkey ball deluxe : jeu vidéo,Édité par Sega,2005-03
16655029,Spider-man 2 : jeu vidéo,Jeu d'action,2004-06
16655053,Spider-man : jeu vidéo,Édité par Activision,2002-04
16655053,Spider-man : jeu vidéo,"Jeu d'action. - Adapté du film ""Spider-man"" réalisé par Sam Raimi",2002-04
16657705,Madagascar : jeu vidéo,Édité par Activision,2005-05
16674294,Destroy all humans ! : jeu vidéo,Jeu d'action ; jeu d'aventure,2005-06
16682624,Tekken 5 : jeu vidéo,Édité par Namco,2004-12
16685326,The settlers. Heritage of kings : jeu vidéo,Jeu de stratégie,2005-02
16740195,Zoo tycoon 2 : jeu vidéo,"A pour extensions : ""Zoo tycoon 2, extinct animals"", ""Zoo tycoon 2, marine mania"", ""Zoo tycoon 2, african adventure"" et ""Zoo tycoon 2, endangered species""",2004-11
16740400,Kingdom under fire. The crusaders : jeu vidéo,"Édité par Microsoft en Amérique du Nord, Phantagram en Europe et Jaleco au Japon",2004-10
16741077,Tiger Woods PGA tour 06 : jeu vidéo,Édité par Electronic arts,2005-09
16741219,Tiger Woods PGA tour 2005 : jeu vidéo,Jeu de simulation sportive,2004-09
16974282,Mortal kombat. Deception : jeu vidéo,Édité par Midway games,2004-10
16974320,Akumajō Dorakyura. Sōgetsu no jūjika : jeu vidéo,Édité par Konami,2005-08
16974909,Mortal kombat. Shaolin monks : jeu vidéo,Édité par Midway games,2005-09
16975691,Castlevania. Lament of innocence : jeu vidéo,"Jeu d'action ; jeu d'aventure. - Intitulé ""Castlevania. Lament of innocence"" en Amérique du Nord, ""Kyassuruvania"" au Japon et ""Castlevania"" en Europe",2003-10
17077706,"Mario golf, Toadstool tour : jeu vidéo",Édité par Nintendo,2003-07
17085584,Viewtiful Joe : jeu vidéo,Édité par Capcom,2003-06
17087825,Monster hunter : jeu vidéo,Édité par Capcom,2004-03
16549678,Zeruda no densetsu. 4tsu no tsurugi + : jeu vidéo,Édité par Nintendo co.,2004-03
16550614,Shin'yaku Seiken densetsu : jeu vidéo,Jeu d'action ; jeu de rôle,2003-08
16559863,Fainaru fantajī : jeu vidéo,Édité par Square co.,1987-12
16559903,Final fantasy II : jeu vidéo,Jeu de rôle,1988-12
16597821,Rayman. Hoodlums' revenge : jeu vidéo,Jeu d'action,2005-03
16597821,Rayman. Hoodlums' revenge : jeu vidéo,Édité par Ubisoft entertainment,2005-03
16598017,Civilization IV : jeu vidéo,Jeu de stratégie,2005-10
16598857,The Egyptian prophecy : jeu vidéo,"Jeu d'aventure. - Intitulé ""The Egyptian prophecy"" en Amérique du Nord",2004-03
16598857,The Egyptian prophecy : jeu vidéo,Édité par The adventure company,2004-03
16599917,Grand theft auto advance : jeu vidéo,Édité par Rockstar games,2004-10
16599942,"Grand theft auto, San Andreas : jeu vidéo",Édité par Rockstar games,2004-10
16600123,"Grand theft auto, Liberty City stories : jeu vidéo",Édité par Rockstar games,2005-10
16600427,SimCity 2000 : jeu vidéo,Édité par Electronic arts,1994
16600702,Quake 4 : jeu vidéo,Jeu d'action,2005-10
16602009,SoulCalibur III : jeu vidéo,Jeu d'action,2005-10
16604589,Heroes of might and magic IV : jeu vidéo,Jeu de stratégie,2002-03
16604589,Heroes of might and magic IV : jeu vidéo,"A pour extension : ""Winds of war""",2002-03
16604589,Heroes of might and magic IV : jeu vidéo,Édité par The 3DO Company,2002-03
16604722,The king of fighters 2000 : jeu vidéo,Édité par SNK,2000-07
16604921,Minna de puyo puyo : jeu vidéo,Jeu de réflexion ; jeu d'arcade,2001-10
16632190,Medal of honor. European assault : jeu vidéo,Édité par Electronic arts,2005-06
16633210,Fallout. Brotherhood of steel : jeu vidéo,Jeu de rôle ; jeu d'action,2004-01
16634302,"Rome, Total war : jeu vidéo",Édité par Activision,2004-09
16634795,The house of the dead III : jeu vidéo,Édité par Sega,2002-12
16634900,Football manager 2006 : jeu vidéo,"Jeu de simulation. - Intitulé ""Worldwide soccer manager 2006"" en Amérique du Nord",2005-10
16635278,Sonikku hīrōzu : jeu vidéo,Édité par Sega,2003-12
16639725,The Lord of the rings. The battle for Middle-earth : jeu vidéo,Édité par Electronic arts,2004-12
16639914,The Lord of the rings. Tactics : jeu vidéo,Édité par Electronic arts,2005-11
16639944,The Lord of the rings. The third age : jeu vidéo,Jeu de rôle ; jeu d'action,2004-11
16639944,The Lord of the rings. The third age : jeu vidéo,Édité par Electronic arts,2004-11
16639956,The Lord of the rings. War of the ring : jeu vidéo,Jeu de stratégie. - Inspiré de l'univers créé par J. R. R. Tolkien,2003-11
16642047,Virtua tennis. World tour : jeu vidéo,"Jeu de simulation sportive. - Intitulé ""Power smash. New generation"" au Japon",2005-09
16658134,Colin McRae rally 2005 : jeu vidéo,Édité par Codemasters,2004-09
16662574,UFO. Aftermath : jeu vidéo,Jeu de stratégie,2003-10
16664601,Devil may cry 3 : jeu vidéo,"Jeu d'action ; jeu d'aventure. - Intitulé ""Devil may cry 3. Dante's awakening"" en Amérique du Nord et en Europe. - Réédition ""Special edition"" en janvier 2006 (contenu supplémentaire)",2005-02
16664626,Onimusha 3 : jeu vidéo,Jeu d'action ; jeu d'aventure,2004-02
16667232,Sniper elite : jeu vidéo,Édité par MC2 France,2005-09
16712350,Kingdom hearts. Chain of memories : jeu vidéo,Édité par Square Enix,2004-11
16712350,Kingdom hearts. Chain of memories : jeu vidéo,"Jeu d'action ; jeu de rôle. - Version pour PlayStation 2 intitulée ""Kingdom hearts. Re: chain of memories"" en Amérique du Nord. - Inspiré des personnages créés par Walt Disney",2004-11
16720453,Asphalt. Urban GT : jeu vidéo,Jeu de pilotage,2004-11
16995635,Still life : jeu vidéo,Édité par Microïds en Europe et The adventure company en Amérique du Nord,2005-04
16996678,"Warhammer 40,000 Dawn of war : jeu vidéo",Édité par THQ,2004-09
16996678,"Warhammer 40,000 Dawn of war : jeu vidéo",Jeu de stratégie,2004-09
17004162,NBA live 2005 : jeu vidéo,Édité par Electronic arts,2004-09
17004281,NBA live 06 : jeu vidéo,Jeu de simulation sportive,2005-09
17005057,Oddworld. Stranger's wrath : jeu vidéo,Jeu d'action,2005-01
17005291,OutRun 2 : jeu vidéo,Jeu de pilotage,2003-12
17005291,OutRun 2 : jeu vidéo,Édité par Sega sur bornes d'arcade et Microsoft sur Xbox,2003-12
16985495,"The walking dead, season two : jeu vidéo",Édité par Telltale games,2013-12
17026551,Le crépuscule de l'arbre du monde : jeu vidéo,"Jeu de rôle ; jeu d'action. - Intitulé ""Dragon quest heroes. The world tree's woe and the blight below"" en Amérique du Nord et ""Dragon quest heroes. Le crépuscule de l'arbre du monde"" en France",2015-02
17139966,Evasion : jeu vidéo,Jeu d'action,2014
17088510,Just dance. Disney party : jeu vidéo,Édité par Ubisoft entertainment,2012-10
17040700,Brick breaker : jeu vidéo,"Mise à disposition sur plateforme de téléchargement (PlayStation store) en Amérique du Nord, janvier 2015",2014-04
17040703,Bubble buster : jeu vidéo,Jeu d'arcade,2014-04
17042123,Viking invasion. 2. Tower defense : jeu vidéo,Édité par Bigben interactive,2013-02
17044696,IHF Handball challenge 14 : jeu vidéo,Jeu de simulation sportive,2014-03
17087794,Just dance kids 2014 : jeu vidéo,Édité par Ubisoft entertainment,2013-10
17130079,Hake escape : jeu vidéo,Jeu d'action,2015
17135276,Sauvez Charlie : jeu vidéo,Jeu d'action,2015-01
17140389,Follow the white rabbit : jeu vidéo,Édité par Global game jam,2014
17117300,Panic at the office : jeu vidéo,Jeu d'aventure,2015-01
17088364,Just dance 2014 : jeu vidéo,Édité par Ubisoft entertainment,2013-10
17088991,No man's sky : jeu vidéo,Jeu d'action ; jeu d'aventure,2016-08
17089703,Sonic boom. Shattered crystal : jeu vidéo,Jeu d'action ; jeu d'aventure,2014-11
17057328,Obut pétanque 2 : jeu vidéo,Jeu de simulation sportive,2012-11
17066091,Project X zone 2. Brave new world : jeu vidéo,Édité par Bandai Namco,2015-11
17085586,Minna no Pokémon sukuranburu : jeu vidéo,"Jeu d'action ; jeu de rôle. - Intitulé ""Pokémon rumble world"" en Amérique du Nord et en Europe",2015-04
17124905,Doctor What : jeu vidéo,Jeu d'action,2015
17127190,Employee of the day : jeu vidéo,Jeu d'action,2015
17128050,Fat & furious : jeu vidéo,Édité par Global game jam,2015
17132735,Khwām klạw : jeu vidéo,Jeu d'aventure,2015
17135084,Antagonista : jeu vidéo,Édité par Global game jam,2014
17116109,Nice to meet me : jeu vidéo,Jeu d'action ; jeu d'aventure,2014
17166286,Super Amazing Alien TV Show : jeu vidéo,Édité par Global game jam,2015
17090317,Pokkén tournament : jeu vidéo,"Édité par Bandai Namco et The Pokémon company sur bornes d'arcade, et Nintendo et The Pokémon company sur support",2015-07
17042318,I love my little boy : jeu vidéo,Jeu de simulation de vie,2014-11
17076762,"Mario golf, world tour : jeu vidéo",Édité par Nintendo,2014-05
17095000,Far cry 4 : jeu vidéo,Jeu d'action,2014-11
17095035,Metoroido : jeu vidéo,Jeu d'arcade,1986-08
17132822,Le cycle du mouton : jeu vidéo,Jeu d'aventure,2015
17134749,Nego go dancer : jeu vidéo,Édité par Global game jam,2015
17135615,"Bi-focus, the situation is under control : jeu vidéo",Édité par Global game jam,2014
17141144,Instant of life : jeu vidéo,Jeu d'aventure,2014
17165307,Killerball : jeu vidéo,Édité par Microïds,1991
16936134,Mario story : jeu vidéo,"Série de jeux vidéo. - Intitulée ""Paper Mario"" en Amérique du Nord et en Europe, et au Japon à partir de 2004",2000
17065677,Tempest : jeu vidéo,Édité par Atari,1981-10
17108494,Ride 2 : jeu vidéo,Jeu de pilotage,2016-10
17108655,The last guardian : jeu vidéo,Jeu d'aventure,2016-12
16563431,Ratchet & Clank : jeu vidéo,Édité par Sony computer entertainment,2002
16576958,Final fantasy tactics : jeu vidéo,Édité par Square co.,1997-06
16952728,Close combat : jeu vidéo,Série de jeux vidéo,1996
16579499,Cars : jeu vidéo,Série de jeux vidéo,2006
16592054,Formula 1 : jeu vidéo,Série de jeux vidéo,1996
16595706,F1 : jeu vidéo,Série de jeux vidéo,2000
16596309,Rayman : jeu vidéo,Série de jeux vidéo,1995
16656024,Wii : jeu vidéo,Série de jeux vidéo,2006
16966738,Castlevania. Byakuya no koncheruto : jeu vidéo,Édité par Konami,2002-06
17082479,Ace combat 2 : jeu vidéo,Jeu de pilotage,1997-05
16603248,Microsoft Flight Simulator : jeu vidéo,Série de jeux vidéo,1982
16561169,Call of duty : jeu vidéo,Série de jeux vidéo,2003
16562323,Disney princess : jeu vidéo,Édité par Disney interactive et THQ,2003
16600380,SimCity : jeu vidéo,Édité par Maxis et Electronic arts,1989
16635306,Sonic : jeu vidéo,Édité par Sega,1991
17104138,WRC 6 : jeu vidéo,Édité par Bigben interactive,2016-10
17104965,World of Final fantasy : jeu vidéo,Édité par Square Enix,2016-10
17106097,Until dawn. Rush of blood : jeu vidéo,Jeu d'action,2016-10
17107131,Mafia : jeu vidéo,"Édité par Gathering, Take-two interactive et 2K games",2002
16569507,Lemmings : jeu vidéo,Les premiers épisodes sont édités par Psygnosis puis par Sony,1991
16571503,Yu-Gi-Oh ! : jeu vidéo,Édité par Konami digital entertainment,1999
17030756,Bubsy : jeu vidéo,Édité par Accolade,1993
16609745,Myst : jeu vidéo,Deux premiers épisodes édités par Broderbund. Licence reprise par Ubisoft en 2001,1993
17116276,Gravity daze : jeu vidéo,Série de jeux vidéo,2012
16628316,Metal gear : jeu vidéo,Édité par Konami,1987
17703560,Arkanoid. Revenge of Doh : jeu vidéo,Jeu d'arcade,1987-06
16592981,Sa-Ga : jeu vidéo,Série de jeux vidéo,1989
16592986,Romancing Sa-Ga : jeu vidéo,Édité par Squaresoft,1992-01
16593967,Tales of : jeu vidéo,Série de jeux vidéo,1995
16597403,Clock tower : jeu vidéo,"Premiers épisodes édités par Human entertainment, puis licence reprise par Capcom pour ""Clock tower 3""",1995
16597977,Civilization : jeu vidéo,Série de jeux vidéo,1991
17098691,Boggle : jeu vidéo,Jeu de réflexion. - Adapté du jeu de société créé par Alan Turoff et édité par Parker bros et Hasbro,2015-08
16601290,Tomb raider : jeu vidéo,Série de jeux vidéo,1996
16713882,Furoggā : jeu vidéo,"Première sortie sur support en Amérique du Nord et en Europe, 1982",1981-06
17703765,Tetris sex : jeu vidéo,Édité par Sky-devils,1987
17703985,Leisure suit Larry in the land of the lounge lizards : jeu vidéo,Édité par Sierra-on-line,1987-07
16674320,Destroy all humans ! : jeu vidéo,Édité par THQ,2005
17087250,Network Q RAC rally championship : jeu vidéo,"Jeu de pilotage. - Intitulé ""Rally championship 97"" dans certains pays",1996-10
16769004,Dragon's lair : jeu vidéo,Édité par Cinematronix puis par de nombreux éditeurs suivant les plateformes,1983
17100272,"Jimmy Neutron, boy genius : jeu vidéo",Série de jeux vidéo,2001
17101756,Viewtiful Joe : jeu vidéo,Série de jeux vidéo,2003
17102957,Dishonored : jeu vidéo,Série de jeux vidéo,2012
17162561,Major motion : jeu vidéo,Édité par MichTron corp.,1986
17165943,Out board : jeu vidéo,Édité par Loriciel,1990
16634805,The house of the dead : jeu vidéo,Série de jeux vidéo,1997
17000531,Sam & Max : jeu vidéo,"Édité par LucarsArts et Atari sur support, GameTap et Telltale games sous forme dématérialisée",1993
16706040,Golden axe warrior : jeu vidéo,Édité par SEGA,1991
16636788,Space channel 5 part 2 : jeu vidéo,Édité par Sega,2002-02
16644661,Ice age : jeu vidéo,Série de jeux vidéo,2002
16723346,Victorious : jeu vidéo,Série de jeux vidéo. - Inspirée de la série télévisée produite par Viacom et Sony music entertainment,2011
16995018,Moto racer : jeu vidéo,Série de jeux vidéo,1997
17002385,Darius : jeu vidéo,Série de jeux vidéo,1994
16963954,Columns : jeu vidéo,Édité par SEGA,1990
16994036,"Psyvariar, medium unit : jeu vidéo",Jeu d'action,2000-03
17001447,Crime patrol : jeu vidéo,Série de jeux vidéo,1993
16705871,Flicky : jeu vidéo,Édité par SEGA,1984-09
17065821,Football manager handheld : jeu vidéo,"Série de jeux vidéo. - La série prend le nom de ""Football manager mobile"" en 2016",2006
17071777,Black & white : jeu vidéo,Édité par Electronic arts,2001
17137830,Phantasy star online : jeu vidéo,Édité par SEGA,2000
17053607,A valley without wind 2 : jeu vidéo,Première à disposition sur plateforme de téléchargement (Steam),2013-02
16591240,Formula 1 : jeu vidéo,Série de jeux vidéo,2009
17131575,"Warmonger, operation downtown destruction : jeu vidéo",Jeu d'action massivement multijoueur en ligne,2007-10
17058814,NHL 2K : jeu vidéo,Série de jeux vidéo,2000
17068530,Penumbra. Black plague : jeu vidéo,Jeu d'aventure ; jeu d'action,2008-02
16703085,Itadaki sutorīto : jeu vidéo,Édité par Nintendo,1991
16991653,Rumble roses : jeu vidéo,Édité par Konami,2004
17019313,Monaco GP : jeu vidéo,Édité par SEGA,1979
16692389,Sports champions : jeu vidéo,Édité par Sony computer entertainment,2010
16693542,Sakura taisen : jeu vidéo,Édité par Sega,1996
17087246,Rally championship : jeu vidéo,Édité par Mandarin software puis Europress,1988
16993902,Crazy cars : jeu vidéo,Édité par Titus interactive,1997
16994012,Baldur's gate : jeu vidéo,Édité par Black isle studio et Interplay entertainment,1998
16992386,Atlantis : jeu vidéo,Édité par Cryo interactive puis Dreamcatcher interactive,1997
16693761,Bubble bobble : jeu vidéo,Édité par Taito,1986
16900624,Galaxian : jeu vidéo,Édité par différents éditeurs suivant les plateformes,1979
16992139,Dracula : jeu vidéo,"Édité par Dreamcatcher interactive, réédité à partir de 2011 par Anuman interactive",1999
16993886,Baldur's gate. Dark alliance : jeu vidéo,Série de jeux vidéo,2001-01
17021734,DJ hero : jeu vidéo,Série de jeux vidéo,2009
16690337,Just cause : jeu vidéo,Série de jeux vidéo,2006
16690379,Zero : jeu vidéo,Série de jeux vidéo,2001
16652551,Pro evolution soccer 2013 : jeu vidéo,"Jeu de simulation sportive. - Intitulé ""Winning eleven 2013"" au Japon",2012-09
16683138,Angry birds seasons : jeu vidéo,Édité par Rovio,2011-10
16659979,"Afterfall, insanity : jeu vidéo",Jeu d'action ; jeu d'aventure,2011-11
16761392,Deponia : jeu vidéo,Édité par Daedalic entertainment,2012-01
16994605,"Outtrigger, international counter terrorism special force : jeu vidéo",Édité par Sega,1999-11
16574321,Red orchestra. 2. Heroes of Stalingrad : jeu vidéo,Édité par 1C company,2011-09
16577219,Kinect sports. Season two : jeu vidéo,Édité par Microsoft corporation,2011-10
16690160,"Pandora no tō, kimi no moto e kaeru made : jeu vidéo",Édité par Nintendo,2011-05
16695617,Nintendo land : jeu vidéo,Édité par Nintendo,2012-11
16699802,Assassin's creed III : jeu vidéo,Édité par Ubisoft,2012-10
16945303,Heavy fire. The chosen few 3D : jeu vidéo,"Jeu d'action. - Intitulé ""Heavy fire : the chosen few"" au Japon",2011-12
16946187,Gogo's crazy bones : jeu vidéo,Jeu d'action,2012-03
16656584,Book of spells : jeu vidéo,Édité par Sony computer entertainment,2012-11
